,,MDBid1Price,MDAsk1Price,MDBid1Size,MDAsk1Size,MidPrice,Sprd1,SecName,Extime
,,mean,mean,sum,sum,mean,mean,count,last
SecName,index,,,,,,,,
PTTEP,2023-09-12 02:00:00,165.4967409948542,166.00017152658663,441528700,441047700,165.74845626072042,0.25171526586620924,2915,2023-09-12 03:59:58.527122713
PTTEP,2023-09-12 04:00:00,165.04807692307693,165.55121237458195,469830100,479332700,165.29964464882943,0.25156772575250835,2392,2023-09-12 05:45:11.020570532
PTTEP,2023-09-12 06:00:00,142.244487107438,165.09969008264463,431879900,241571200,153.67208859504132,11.427601487603306,968,2023-09-12 07:59:43.527737487
PTTEP,2023-09-12 08:00:00,164.59800215982722,165.10043196544277,829882900,926078300,164.84921706263498,0.25121490280777536,1852,2023-09-12 09:09:50.660915610
